Fairfield County, CT	52	945816	5.49789811126e-05	13	996	0.0130522088353
Hartford County, CT	98	896871	0.000109268780014	7426	144756	0.0513001188206
Litchfield County, CT	29	184910	0.000156833053918	458	13980	0.0327610872675
Middlesex County, CT	16	164757	9.71127175173e-05	757	20220	0.0374381800198
New Haven County, CT	91	861238	0.00010566184957	2251	52843	0.0425978842988
New London County, CT	37	272743	0.000135658843673	12	31	0.387096774194
Tolland County, CT	15	151597	9.89465490742e-05	0	44	0.0
Windham County, CT	18	116830	0.000154070016263	1596	28369	0.0562585921252
District of Columbia, DC	49	659836	7.42608769452e-05	121	1103	0.109700815956
Kent County, DE	25	171773	0.000145540917374	0	24	0.0
New Castle County, DE	40	553347	7.22873712155e-05	3041	65378	0.046514117899
Sussex County, DE	21	210848	9.95978145394e-05	768	31597	0.02430610501
Brevard County, FL	36	556902	6.46433304244e-05	164	5624	0.0291607396871
Broward County, FL	65	1869679	3.47653260266e-05	7230	160449	0.0450610474356
Citrus County, FL	11	139217	7.90133388882e-05	14026	106305	0.131941112836
Collier County, FL	26	348355	7.46365058633e-05	1410	32363	0.0435682724099
Duval County, FL	70	899353	7.78337315826e-05	6884	104686	0.0657585541524
Hillsborough County, FL	59	1318325	4.47537595054e-05	5528	118081	0.046815321686
Indian River County, FL	12	144772	8.2888956428e-05	523	11215	0.0466339723584
Lake County, FL	12	315736	3.80064357565e-05	12314	78809	0.156251189585
Lee County, FL	38	679233	5.59454561248e-05	5813	166594	0.0348932134411
Manatee County, FL	38	351771	0.000108024822967	1317	27288	0.0482629727353
Marion County, FL	21	338749	6.19928029308e-05	3181	90887	0.0349995048797
Miami-Dade County, FL	42	2668903	1.57368027238e-05	1343	68555	0.0195901101306
Orange County, FL	107	1256495	8.51575215182e-05	7819	134827	0.057992835263
Osceola County, FL	27	311965	8.65481704678e-05	559	8262	0.0676591624304
Palm Beach County, FL	55	1398518	3.93273450896e-05	110	3593	0.0306150848873
Pasco County, FL	43	485640	8.85429536282e-05	5259	75770	0.0694074171836
Pinellas County, FL	64	938144	6.82198042092e-05	16551	372928	0.04438122104
Polk County, FL	30	635264	4.72244610115e-05	2228	61023	0.0365108237878
Sarasota County, FL	23	397024	5.79310066898e-05	2125	51175	0.0415241817294
Seminole County, FL	23	442533	5.19735251382e-05	15103	315424	0.0478815816171
St. Lucie County, FL	14	290957	4.81170757191e-05	21227	321229	0.0660805842561
Volusia County, FL	19	507729	3.74215378676e-05	17524	385218	0.0454911245061
Cobb County, GA	35	731018	4.78784380138e-05	4471	54583	0.0819119506073
DeKalb County, GA	29	724222	4.00429702495e-05	154	847	0.181818181818
Douglas County, GA	10	138466	7.22198951367e-05	65	7072	0.00919117647059
Fulton County, GA	82	996463	8.22910634916e-05	801	20587	0.0389080487686
Gwinnett County, GA	24	877726	2.73433850655e-05	37	481	0.0769230769231
Paulding County, GA	11	148921	7.3864666501e-05	5415	128652	0.0420902900849
Honolulu County, HI	16	992082	1.61276991216e-05	14	158	0.0886075949367
Polk County, IA	12	460341	2.60676324724e-05	3081	55846	0.0551695734699
Ada County, ID	10	426847	2.34275981792e-05	47	3870	0.0121447028424
Champaign County, IL	23	207424	0.000110883986424	0	23	0.0
Cook County, IL	420	5248704	8.00197534477e-05	113	2161	0.0522906062008
DuPage County, IL	49	933769	5.24755051838e-05	4607	138928	0.033161061845
Kane County, IL	25	527501	4.73932750838e-05	2030	38677	0.052485973576
Kankakee County, IL	14	111473	0.000125590950275	384	5889	0.0652063168619
Lake County, IL	45	704149	6.39069287892e-05	4872	52402	0.0929735506278
Madison County, IL	49	266635	0.000183771822904	62	1283	0.0483242400624
McHenry County, IL	20	306975	6.51518853327e-05	369	11603	0.0318021201413
McLean County, IL	14	174110	8.0408936879e-05	6824	168737	0.0404416340222
Peoria County, IL	17	187185	9.08192429949e-05	0	171	0.0
Sangamon County, IL	17	199103	8.53829424971e-05	0	62	0.0
St. Clair County, IL	28	265552	0.000105440742303	1727	38484	0.0448757925372
Tazewell County, IL	11	135532	8.11616444825e-05	0	22	0.0
Will County, IL	55	685621	8.02192464933e-05	564	17325	0.0325541125541
Winnebago County, IL	58	288574	0.000200988308025	446	2797	0.159456560601
Allen County, IN	13	365701	3.55481663982e-05	12586	331498	0.0379670465584
Delaware County, IN	10	117201	8.53235040657e-05	2446	22425	0.109074693423
Lake County, IN	25	490574	5.096071133e-05	30707	445422	0.0689391184091
Marion County, IN	63	934531	6.74134940414e-05	16661	110600	0.150641952984
Porter County, IN	27	167308	0.000161379013556	465	4091	0.113664140797
St. Joseph County, IN	24	267679	8.9659629631e-05	293	10120	0.02895256917
Johnson County, KS	11	573964	1.91649650501e-05	1620	19782	0.0818926296633
Sedgwick County, KS	25	509294	4.90875604268e-05	3038	55271	0.0549655334624
Boone County, KY	17	126190	0.0001347174895	2045	38766	0.0527524119073
Bullitt County, KY	10	78041	0.000128137773734	6210	137838	0.0450528881731
Campbell County, KY	25	91737	0.000272518176962	0	64	0.0
Fayette County, KY	46	311399	0.000147720448685	878	43910	0.0199954452289
Jefferson County, KY	46	760621	6.04768997964e-05	3485	93578	0.0372416593644
Kenton County, KY	35	164045	0.000213356091316	807	23508	0.0343287391526
East Baton Rouge Parish, LA	18	446064	4.03529538362e-05	140	7967	0.0175724865068
Jefferson Parish, LA	57	435536	0.000130873222879	1584	41477	0.0381898401524
Orleans Parish, LA	48	384360	0.00012488292226	1334	24270	0.0549649773383
St. Tammany Parish, LA	17	246056	6.90899632604e-05	6318	91447	0.0690891992083
Barnstable County, MA	37	214665	0.000172361586658	1097	23428	0.0468243127881
Berkshire County, MA	20	128565	0.000155563333722	2384	50798	0.0469309815347
Bristol County, MA	115	554626	0.000207346932888	1364	39065	0.0349161653654
Essex County, MA	127	770486	0.000164831028727	0	19	0.0
Hampden County, MA	41	469566	8.73146692904e-05	19031	325083	0.0585419723578
Hampshire County, MA	14	161106	8.68993085298e-05	1044	11482	0.0909249259711
Middlesex County, MA	166	1572523	0.000105562843914	1998	99325	0.0201157815253
Norfolk County, MA	82	692688	0.000118379414686	2124	33900	0.0626548672566
Plymouth County, MA	66	507050	0.00013016467804	0	9045	0.0
Suffolk County, MA	87	769809	0.000113015046589	5683	164662	0.0345131238537
Worcester County, MA	100	814972	0.000122703602087	1165	34101	0.0341632210199
Anne Arundel County, MD	12	560286	2.14176331374e-05	0	1691	0.0
Baltimore County, MD	16	827794	1.93284802741e-05	4414	78029	0.0565687116329
Baltimore city, MD	26	623711	4.1685973151e-05	8693	146526	0.0593273548722
Montgomery County, MD	13	1030476	1.26155291341e-05	2373	16564	0.143262496981
Prince George's County, MD	14	903357	1.5497748952e-05	3398	100868	0.033687591704
Androscoggin County, ME	12	107408	0.000111723521525	36	1036	0.034749034749
Cumberland County, ME	11	287875	3.82110290925e-05	102	1670	0.0610778443114
York County, ME	19	200608	9.47120752911e-05	680	8060	0.0843672456576
Genesee County, MI	23	412934	5.56989736859e-05	133	913	0.145673603505
Ingham County, MI	10	284263	3.51786901567e-05	45	5761	0.00781114389863
Kent County, MI	39	630225	6.18826609544e-05	1425	67425	0.0211345939933
Livingston County, MI	14	185703	7.53891967281e-05	0	25	0.0
Macomb County, MI	100	861636	0.000116058289115	3171	58623	0.0540913975743
Monroe County, MI	23	149945	0.000153389576178	0	92	0.0
Oakland County, MI	24	1239897	1.93564465435e-05	389	12052	0.032276800531
Ottawa County, MI	15	276598	5.4230327045e-05	4269	78849	0.0541414602595
St. Clair County, MI	18	160037	0.00011247399039	1011	11437	0.0883973069861
Washtenaw County, MI	50	357029	0.000140044646233	111	586	0.189419795222
Wayne County, MI	237	1766008	0.000134200977572	161	2533	0.0635609948677
Hennepin County, MN	73	1212097	6.02262030184e-05	12638	232786	0.0542902064557
Ramsey County, MN	22	533634	4.12267584149e-05	3097	54314	0.0570202894281
St. Louis County, MN	17	200780	8.46697878275e-05	3726	67024	0.0555920267367
Washington County, MN	14	249320	5.61527354404e-05	285	6230	0.045746388443
Franklin County, MO	15	101999	0.000147060265297	14807	321017	0.0461252830847
Greene County, MO	22	285852	7.69629038803e-05	2595	28933	0.0896899733868
Jackson County, MO	43	683683	6.28946456179e-05	24	104	0.230769230769
Jefferson County, MO	45	222644	0.000202116383105	1208	18609	0.0649148261594
St. Charles County, MO	43	379952	0.000113172190171	7283	171049	0.0425784424346
St. Francois County, MO	11	65948	0.000166798083338	0	71	0.0
St. Louis County, MO	130	1002188	0.000129716180996	781	15864	0.0492309631871
St. Louis city, MO	101	317222	0.000318389014633	223	15059	0.0148084202138
DeSoto County, MS	12	170886	7.02222534321e-05	710	22424	0.0316625044595
Brunswick County, NC	13	118919	0.000109318107283	7287	108639	0.0670753596775
Buncombe County, NC	17	250297	6.79193118575e-05	11305	170682	0.0662342836386
Cabarrus County, NC	15	191929	7.81539006612e-05	3354	81121	0.0413456441612
Catawba County, NC	17	154618	0.000109948388933	3627	85047	0.0426470069491
Cumberland County, NC	24	325814	7.366165972e-05	1449	19789	0.073222497347
Davidson County, NC	13	164067	7.923592191e-05	1160	3765	0.308100929615
Durham County, NC	17	295323	5.75640908429e-05	17867	365014	0.048948807443
Forsyth County, NC	25	365593	6.83820532669e-05	3339	80280	0.0415919282511
Gaston County, NC	28	211040	0.000132676269901	8460	68794	0.122975840916
Guilford County, NC	33	512959	6.43326269741e-05	5524	61332	0.0900671753734
Iredell County, NC	19	166822	0.000113893850931	360	7981	0.0451071294324
Mecklenburg County, NC	71	1011928	7.01630946075e-05	1082	34633	0.0312418791326
New Hanover County, NC	17	216585	7.84911235773e-05	26	880	0.0295454545455
Onslow County, NC	11	185267	5.9373768669e-05	3633	48862	0.0743522573779
Pitt County, NC	15	175103	8.56638664101e-05	1282	30022	0.0427020185198
Robeson County, NC	11	134732	8.16435590654e-05	3075	50446	0.060956270071
Rowan County, NC	15	138648	0.000108187640644	1097	19490	0.0562852744997
Union County, NC	11	218337	5.0380833299e-05	2736	77234	0.0354248129062
Wake County, NC	42	999271	4.20306403368e-05	1255	20328	0.0617375049193
Wilkes County, NC	16	68802	0.00023255137932	907	26615	0.0340785271463
Douglas County, NE	10	543985	1.83828598215e-05	0	376	0.0
Cheshire County, NH	10	76193	0.000131245652488	1145	16876	0.0678478312396
Grafton County, NH	13	89575	0.000145129779514	2420	31701	0.0763382858585
Hillsborough County, NH	75	405339	0.000185030307964	3014	58949	0.0511289419668
Merrimack County, NH	29	147461	0.000196662168302	0	20	0.0
Rockingham County, NH	55	300638	0.000182944271849	848	13434	0.0631234181926
Strafford County, NH	30	126191	0.000237734862233	0	14	0.0
Atlantic County, NJ	28	275499	0.000101633762736	3029	68516	0.0442086519937
Bergen County, NJ	46	932836	4.93119905321e-05	331	13462	0.0245877284207
Burlington County, NJ	14	450677	3.10643764825e-05	162	781	0.20742637644
Cape May County, NJ	11	95359	0.000115353558657	173	14646	0.0118120988666
Cumberland County, NJ	19	157099	0.000120942844958	4114	96060	0.042827399542
Essex County, NJ	48	794962	6.03802445903e-05	474	16460	0.0287970838396
Hudson County, NJ	31	669502	4.63030730304e-05	227	10514	0.0215902606049
Mercer County, NJ	16	371601	4.3056934723e-05	13522	257986	0.0524136968673
Middlesex County, NJ	48	837339	5.73244528202e-05	838	26067	0.0321479264971
Monmouth County, NJ	47	629018	7.47196423632e-05	1577	70922	0.0222356955529
Morris County, NJ	19	499236	3.80581528576e-05	69	987	0.0699088145897
Ocean County, NJ	37	585916	6.31489838134e-05	9628	169957	0.05664962314
Passaic County, NJ	33	509913	6.47169222985e-05	15	440	0.0340909090909
Somerset County, NJ	13	332634	3.90819940235e-05	31	2477	0.0125151392814
Union County, NJ	20	553049	3.61631609496e-05	1695	50527	0.0335464207256
Bernalillo County, NM	70	675647	0.000103604396971	1885	26770	0.0704146432574
Dona Ana County, NM	11	214059	5.13877015215e-05	112	2301	0.0486744893525
Rio Arriba County, NM	15	39686	0.000377967041274	460	9153	0.0502567464219
Sandoval County, NM	12	137654	8.71750911706e-05	1720	16863	0.101998458163
Santa Fe County, NM	22	147977	0.000148671753043	0	11	0.0
Clark County, NV	93	2069146	4.49460792037e-05	2326	11655	0.199570999571
Washoe County, NV	36	440154	8.17895554738e-05	0	23	0.0
Bronx County, NY	98	1441757	6.79726195191e-05	753	66987	0.0112409870572
Broome County, NY	14	197516	7.08803337451e-05	11541	290938	0.0396682454681
Chautauqua County, NY	12	131773	9.10656963111e-05	2322	55762	0.0416412610738
Dutchess County, NY	19	296380	6.41068898036e-05	2556	97929	0.0261005422296
Erie County, NY	52	923193	5.63262503074e-05	2416	119987	0.0201355146808
Jefferson County, NY	10	118964	8.40590430719e-05	0	90	0.0
Kings County, NY	104	2620720	3.96837510303e-05	0	433	0.0
Monroe County, NY	74	750362	9.86190665306e-05	196	2400	0.0816666666667
Nassau County, NY	72	1358673	5.29928834974e-05	14	1087	0.0128794848206
New York County, NY	79	1636966	4.82600127309e-05	5585	257132	0.0217203615264
Niagara County, NY	16	213449	7.49593579731e-05	2000	90091	0.0221997757823
Oneida County, NY	15	233272	6.43026166878e-05	9889	174357	0.0567169657656
Onondaga County, NY	25	468659	5.33436891215e-05	582	20717	0.0280928705894
Orange County, NY	29	375994	7.71288903546e-05	1505	51749	0.0290826875882
Queens County, NY	54	2322450	2.32513078861e-05	72	5922	0.0121580547112
Richmond County, NY	31	473301	6.54974318668e-05	11431	355217	0.0321803292072
Suffolk County, NY	136	1502342	9.0525326457e-05	22	133	0.165413533835
Westchester County, NY	39	972504	4.01026628168e-05	0	6594	0.0
Ashtabula County, OH	16	99138	0.000161391192076	185	3507	0.052751639578
Brown County, OH	10	44078	0.000226870547666	532	18264	0.0291283399036
Butler County, OH	76	373948	0.000203236813675	31177	368745	0.0845489430365
Clark County, OH	26	136482	0.000190501311528	169	5303	0.0318687535357
Clermont County, OH	58	201375	0.000288019863439	9348	109145	0.0856475330982
Cuyahoga County, OH	149	1260610	0.00011819674602	398	1784	0.223094170404
Fairfield County, OH	11	150432	7.31227398426e-05	33326	560967	0.0594081291769
Fayette County, OH	12	28690	0.000418264203555	0	0	0
Franklin County, OH	144	1234126	0.000116681765071	6719	161439	0.0416194352046
Greene County, OH	21	164660	0.000127535527754	4246	66626	0.0637288746135
Hamilton County, OH	171	806332	0.000212071454438	8814	223025	0.0395202331577
Lake County, OH	28	229220	0.000122153389757	205	8899	0.0230362962131
Licking County, OH	12	169407	7.08353255769e-05	3003	68878	0.0435988269114
Lorain County, OH	28	304187	9.20486411319e-05	549	14324	0.0383272828819
Lucas County, OH	81	434615	0.000186371846347	41970	613387	0.068423360782
Mahoning County, OH	14	233298	6.00090870903e-05	180	1853	0.0971397733405
Marion County, OH	21	65674	0.000319761244937	0	0	0
Medina County, OH	14	175963	7.95621806857e-05	244	8147	0.0299496747269
Montgomery County, OH	113	532515	0.000212200595288	28084	501556	0.0559937474579
Portage County, OH	24	162235	0.000147933553179	896	6155	0.145572705118
Richland County, OH	25	121914	0.000205062585101	8606	154216	0.0558048451523
Scioto County, OH	12	77326	0.000155187129814	9177	122722	0.074778768273
Stark County, OH	20	375638	5.32427496686e-05	0	988	0.0
Summit County, OH	97	542600	0.000178768890527	23283	354380	0.0657006603081
Trumbull County, OH	42	205255	0.000204623517088	8825	172565	0.0511401500884
Warren County, OH	24	221816	0.000108197785552	11297	138065	0.081823778655
Wood County, OH	11	129575	8.48929191588e-05	1708	28749	0.0594107621135
Cleveland County, OK	12	270189	4.44133550959e-05	13286	98150	0.135364238411
Oklahoma County, OK	46	766845	5.99860467239e-05	111	3049	0.0364053788127
Tulsa County, OK	34	630428	5.39316147125e-05	17730	101410	0.174834828912
Clackamas County, OR	21	394504	5.32313994281e-05	2033	31193	0.0651748789793
Jackson County, OR	11	210151	5.23433150449e-05	896	17278	0.0518578539183
Lane County, OR	16	358506	4.46296575232e-05	2930	25284	0.115883562727
Linn County, OR	16	119269	0.000134150533668	764	19222	0.0397461242327
Multnomah County, OR	65	777880	8.35604463413e-05	2559	41028	0.0623720386078
Washington County, OR	20	563273	3.5506761375e-05	52	471	0.110403397028
Allegheny County, PA	166	1232896	0.00013464233804	136	479	0.283924843424
Beaver County, PA	15	169338	8.85802359777e-05	122	1465	0.0832764505119
Berks County, PA	33	414360	7.9640891978e-05	9781	207026	0.0472452735405
Bucks County, PA	21	626608	3.35137757577e-05	12467	265242	0.0470023601089
Butler County, PA	12	186386	6.43825180003e-05	17746	181481	0.0977843410605
Chester County, PA	11	513291	2.14303387357e-05	694	22293	0.0311308482483
Cumberland County, PA	13	243533	5.33808559826e-05	51	392	0.130102040816
Dauphin County, PA	20	272078	7.35083321695e-05	0	145	0.0
Delaware County, PA	32	562957	5.68427073471e-05	923	51814	0.0178137183001
Erie County, PA	18	278936	6.45309318267e-05	28	1901	0.0147290899527
Fayette County, PA	15	134255	0.000111727682395	1500	14127	0.106179655978
Lackawanna County, PA	14	212561	6.58634462578e-05	4478	28576	0.156704927212
Lancaster County, PA	27	533645	5.05954332937e-05	48	2980	0.0161073825503
Lawrence County, PA	14	88514	0.000158167069616	0	35	0.0
Lehigh County, PA	19	358286	5.30302607414e-05	86	5819	0.014779171679
Mercer County, PA	12	114957	0.000104386857695	587	7930	0.0740226986129
Montgomery County, PA	49	816608	6.00043105137e-05	0	169	0.0
Philadelphia County, PA	59	1561562	3.77826816995e-05	400	29703	0.0134666532
Washington County, PA	21	208175	0.000100876666266	1942	21927	0.088566607379
Westmoreland County, PA	14	359353	3.89589067018e-05	42	5322	0.00789177001127
York County, PA	33	441177	7.47999102401e-05	4297	81037	0.0530251613461
Kent County, RI	18	164957	0.000109119346254	3113	93241	0.0333866003153
Providence County, RI	83	632025	0.000131323919149	65	1548	0.0419896640827
Washington County, RI	21	126430	0.000166099818081	0	491	0.0
Aiken County, SC	11	164537	6.68542637826e-05	1798	25887	0.0694557113609
Charleston County, SC	19	380338	4.99555658388e-05	329	10861	0.0302918699936
Greenville County, SC	21	482577	4.35163714806e-05	5707	92745	0.0615343145183
Horry County, SC	10	298258	3.35280193658e-05	18173	140389	0.129447463833
Pickens County, SC	14	120622	0.000116065062758	22949	297525	0.0771330140324
Richland County, SC	14	401591	3.4861339024e-05	3478	70355	0.0494350081728
Spartanburg County, SC	15	293536	5.11010574512e-05	8056	88009	0.0915360928996
York County, SC	16	245124	6.52730862747e-05	3279	70019	0.0468301461032
Blount County, TN	13	126124	0.000103073166091	21773	228775	0.0951721123374
Davidson County, TN	39	669094	5.82877742141e-05	12	634	0.018927444795
Hamblen County, TN	12	62994	0.000190494332794	21131	360298	0.0586486741531
Hamilton County, TN	23	350800	6.55644241733e-05	58510	460494	0.12705920164
Knox County, TN	70	448617	0.00015603510344	2821	79524	0.035473567728
Roane County, TN	10	52756	0.00018955189931	882	17240	0.0511600928074
Shelby County, TN	67	938405	7.13977440444e-05	720	2035	0.353808353808
Bexar County, TX	92	1860274	4.94550802731e-05	115	3228	0.0356257744734
Collin County, TX	31	886052	3.49866599252e-05	145	4436	0.0326871055005
Dallas County, TX	146	2519625	5.79451307238e-05	25478	522911	0.0487233965245
Denton County, TX	12	754792	1.58984196971e-05	306	3356	0.0911799761621
Ector County, TX	14	154399	9.06741623974e-05	169	3014	0.0560716655607
El Paso County, TX	32	835545	3.82983561627e-05	238	5523	0.04309252218
Fort Bend County, TX	14	686650	2.03888443894e-05	8328	140000	0.0594857142857
Galveston County, TX	17	314283	5.40913762437e-05	100	848	0.117924528302
Harris County, TX	122	4447577	2.74306661807e-05	29932	419988	0.0712687029153
Hidalgo County, TX	12	831561	1.4430691194e-05	15963	379428	0.0420712229988
Jefferson County, TX	17	252439	6.73430016757e-05	1043	27653	0.0377174266806
Lubbock County, TX	11	295039	3.72832066269e-05	12797	225441	0.0567642975324
Nueces County, TX	28	356494	7.85426963708e-05	0	123	0.0
Tarrant County, TX	67	1946346	3.44234786621e-05	965	16168	0.0596857991094
Travis County, TX	29	1150996	2.519556975e-05	23593	353530	0.0667354962804
Webb County, TX	14	267018	5.24309222599e-05	48	1019	0.0471050049068
Davis County, UT	11	329694	3.3364271112e-05	367	4532	0.0809796999117
Salt Lake County, UT	66	1092888	6.03904517206e-05	294	7821	0.0375911008822
Utah County, UT	19	561534	3.38358852714e-05	0	99	0.0
Weber County, UT	12	240500	4.9896049896e-05	4429	47448	0.0933442926994
Chesapeake city, VA	11	233479	4.71134448923e-05	570	13261	0.042983183772
Chesterfield County, VA	12	332593	3.60801339776e-05	130	533	0.243902439024
Fairfax County, VA	28	1139045	2.45819963215e-05	14	2029	0.00689995071464
Henrico County, VA	25	322818	7.74430174278e-05	17534	134589	0.130278105937
Loudoun County, VA	11	363494	3.02618475133e-05	150	13345	0.0112401648558
Newport News city, VA	11	182499	6.02743028729e-05	1013	17052	0.0594065212292
Norfolk city, VA	21	246199	8.52968533585e-05	117	913	0.128148959474
Portsmouth city, VA	11	95955	0.00011463706946	17	1366	0.0124450951684
Prince William County, VA	12	445006	2.69659285493e-05	788	9431	0.0835542360301
Richmond city, VA	36	216910	0.000165967451939	15849	242233	0.0654287400973
Roanoke County, VA	12	93979	0.000127688100533	3598	59528	0.060442144873
Virginia Beach city, VA	21	450879	4.65756888212e-05	11414	85851	0.132951276048
Clark County, WA	27	450441	5.99412575676e-05	24135	246996	0.0977141330224
King County, WA	91	2082288	4.37019278793e-05	442	10664	0.0414478619655
Pierce County, WA	50	831161	6.015681679e-05	25415	327032	0.077714107488
Snohomish County, WA	26	759417	3.42367895372e-05	11	80	0.1375
Spokane County, WA	15	484418	3.09649930432e-05	420	13887	0.0302441131994
Dane County, WI	17	516929	3.28865279371e-05	11090	236058	0.0469799794966
Milwaukee County, WI	84	957913	8.76906357884e-05	3135	11194	0.280060746829
Racine County, WI	13	194986	6.66714533351e-05	4047	60309	0.0671044122768
Walworth County, WI	11	103499	0.000106281220108	1161	34889	0.0332769640861
Waukesha County, WI	23	395335	5.8178506836e-05	788	1422	0.554149085795
Winnebago County, WI	12	169639	7.07384504742e-05	97	1732	0.0560046189376
Berkeley County, WV	26	110394	0.000235520046379	239	10812	0.0221050684425
Cabell County, WV	13	96827	0.000134260072087	25258	499491	0.0505674776923
Kanawha County, WV	21	190151	0.000110438546208	1223	12321	0.0992614235857
